name,source,label,prob,pred
EyePACS-Glaucoma-564,EyePACS-Glaucoma,1,0.9980095,1
sjchoi86-HRF-345,sjchoi86-HRF,1,0.031283997,0
EyePACS-Glaucoma-1295,EyePACS-Glaucoma,1,0.99970186,1
OIA-ODIR-TRAIN-2349,OIA-ODIR-TRAIN,0,8.1756036e-05,0
REFUGE1-val-318,REFUGE1-val,0,3.7038953e-05,0
BEH-615,BEH,0,0.22109732,0
EyePACS-Glaucoma-2342,EyePACS-Glaucoma,1,0.996698,1
EyePACS-Glaucoma-2669,EyePACS-Glaucoma,1,0.9920391,1
REFUGE1-val-129,REFUGE1-val,0,0.00066830113,0
EyePACS-Glaucoma-2922,EyePACS-Glaucoma,1,0.9970354,1
EyePACS-Glaucoma-1971,EyePACS-Glaucoma,1,0.998744,1
OIA-ODIR-TRAIN-2315,OIA-ODIR-TRAIN,0,0.0006809799,0
OIA-ODIR-TRAIN-901,OIA-ODIR-TRAIN,0,0.070391715,0
OIA-ODIR-TRAIN-1906,OIA-ODIR-TRAIN,0,0.00028539868,0
EyePACS-Glaucoma-2026,EyePACS-Glaucoma,1,0.50321877,0
OIA-ODIR-TEST-OFFLINE-132,OIA-ODIR-TEST-OFFLINE,0,0.017082265,0
EyePACS-Glaucoma-1541,EyePACS-Glaucoma,1,0.99999964,1
EyePACS-Glaucoma-3047,EyePACS-Glaucoma,1,0.99982476,1
PAPILA-17,PAPILA,1,0.9943886,1
OIA-ODIR-TRAIN-1164,OIA-ODIR-TRAIN,0,0.00056246814,0
G1020-933,G1020,0,0.9542804,1
OIA-ODIR-TRAIN-2722,OIA-ODIR-TRAIN,0,0.002787292,0
OIA-ODIR-TEST-ONLINE-512,OIA-ODIR-TEST-ONLINE,0,0.01679352,0
G1020-549,G1020,0,0.3950609,0
OIA-ODIR-TRAIN-1549,OIA-ODIR-TRAIN,0,0.0006388294,0
ORIGA-333,ORIGA,0,0.035123058,0
OIA-ODIR-TRAIN-3000,OIA-ODIR-TRAIN,0,0.036052443,0
OIA-ODIR-TRAIN-2125,OIA-ODIR-TRAIN,0,0.05799655,0
REFUGE1-val-256,REFUGE1-val,0,0.00010123498,0
OIA-ODIR-TRAIN-538,OIA-ODIR-TRAIN,1,0.992049,1
sjchoi86-HRF-169,sjchoi86-HRF,0,0.8741121,1
G1020-463,G1020,1,0.5453976,0
EyePACS-Glaucoma-1959,EyePACS-Glaucoma,1,0.99984723,1
OIA-ODIR-TRAIN-470,OIA-ODIR-TRAIN,0,0.0026006745,0
OIA-ODIR-TEST-OFFLINE-103,OIA-ODIR-TEST-OFFLINE,1,0.99559534,1
ORIGA-558,ORIGA,1,0.466169,0
EyePACS-Glaucoma-1002,EyePACS-Glaucoma,1,0.8665983,1
sjchoi86-HRF-327,sjchoi86-HRF,1,0.97836626,1
OIA-ODIR-TRAIN-2727,OIA-ODIR-TRAIN,0,0.003653228,0
OIA-ODIR-TRAIN-412,OIA-ODIR-TRAIN,0,0.00059427443,0
CRFO-v4-3,CRFO-v4,1,0.62901956,0
BEH-622,BEH,0,0.22389998,0
OIA-ODIR-TRAIN-722,OIA-ODIR-TRAIN,1,0.99512374,1
OIA-ODIR-TEST-OFFLINE-16,OIA-ODIR-TEST-OFFLINE,0,0.011458866,0
OIA-ODIR-TEST-OFFLINE-108,OIA-ODIR-TEST-OFFLINE,1,0.281625,0
OIA-ODIR-TRAIN-854,OIA-ODIR-TRAIN,0,0.10028784,0
OIA-ODIR-TRAIN-1379,OIA-ODIR-TRAIN,0,0.00026255823,0
BEH-278,BEH,0,0.32935673,0
EyePACS-Glaucoma-542,EyePACS-Glaucoma,1,0.9989028,1
OIA-ODIR-TRAIN-767,OIA-ODIR-TRAIN,1,0.97099215,1
EyePACS-Glaucoma-986,EyePACS-Glaucoma,1,0.9999728,1
EyePACS-Glaucoma-2043,EyePACS-Glaucoma,1,0.9995488,1
OIA-ODIR-TRAIN-1515,OIA-ODIR-TRAIN,0,0.0032143681,0
OIA-ODIR-TRAIN-1541,OIA-ODIR-TRAIN,0,0.01097956,0
OIA-ODIR-TEST-ONLINE-148,OIA-ODIR-TEST-ONLINE,1,0.98689616,1
G1020-958,G1020,0,0.52731514,0
EyePACS-Glaucoma-2700,EyePACS-Glaucoma,1,0.99998826,1
EyePACS-Glaucoma-933,EyePACS-Glaucoma,1,0.9985495,1
FIVES-231,FIVES,0,0.34497917,0
OIA-ODIR-TRAIN-930,OIA-ODIR-TRAIN,0,0.027922472,0
OIA-ODIR-TRAIN-2446,OIA-ODIR-TRAIN,0,0.0019417407,0
EyePACS-Glaucoma-85,EyePACS-Glaucoma,1,0.99988556,1
OIA-ODIR-TRAIN-1342,OIA-ODIR-TRAIN,0,0.00047250092,0
REFUGE1-train-244,REFUGE1-train,0,0.0013818005,0
EyePACS-Glaucoma-1978,EyePACS-Glaucoma,1,0.029321862,0
OIA-ODIR-TRAIN-2040,OIA-ODIR-TRAIN,0,0.001304729,0
ORIGA-208,ORIGA,1,0.5794879,0
BEH-20,BEH,1,0.5331844,0
REFUGE1-train-29,REFUGE1-train,1,0.99239576,1
OIA-ODIR-TRAIN-2504,OIA-ODIR-TRAIN,0,0.0030558084,0
G1020-247,G1020,0,0.26691052,0
BEH-124,BEH,1,0.6843723,1
EyePACS-Glaucoma-2715,EyePACS-Glaucoma,1,0.9998825,1
G1020-916,G1020,0,0.22959113,0
OIA-ODIR-TEST-ONLINE-549,OIA-ODIR-TEST-ONLINE,0,0.020879202,0
OIA-ODIR-TEST-OFFLINE-47,OIA-ODIR-TEST-OFFLINE,0,0.019072492,0
OIA-ODIR-TRAIN-265,OIA-ODIR-TRAIN,0,1.4430642e-05,0
OIA-ODIR-TRAIN-862,OIA-ODIR-TRAIN,0,0.00010177999,0
FIVES-89,FIVES,1,0.99853384,1
EyePACS-Glaucoma-1450,EyePACS-Glaucoma,1,0.9993863,1
OIA-ODIR-TEST-OFFLINE-420,OIA-ODIR-TEST-OFFLINE,0,0.00028929472,0
OIA-ODIR-TEST-OFFLINE-203,OIA-ODIR-TEST-OFFLINE,0,0.00011938963,0
FIVES-207,FIVES,0,0.041770972,0
PAPILA-474,PAPILA,0,0.015764166,0
OIA-ODIR-TEST-ONLINE-288,OIA-ODIR-TEST-ONLINE,0,0.7594223,1
FIVES-137,FIVES,1,0.8934992,1
G1020-666,G1020,0,0.3349035,0
G1020-613,G1020,0,0.59520495,0
EyePACS-Glaucoma-2093,EyePACS-Glaucoma,1,0.99998856,1
OIA-ODIR-TRAIN-2087,OIA-ODIR-TRAIN,0,0.025853394,0
G1020-349,G1020,1,0.5841025,0
EyePACS-Glaucoma-996,EyePACS-Glaucoma,1,0.997976,1
ORIGA-421,ORIGA,0,0.21744663,0
ORIGA-93,ORIGA,1,0.9222422,1
EyePACS-Glaucoma-2005,EyePACS-Glaucoma,1,0.996199,1
G1020-851,G1020,0,0.56710356,0
BEH-516,BEH,0,0.14531319,0
OIA-ODIR-TRAIN-316,OIA-ODIR-TRAIN,0,0.0041801315,0
EyePACS-Glaucoma-2677,EyePACS-Glaucoma,1,0.99997985,1
EyePACS-Glaucoma-43,EyePACS-Glaucoma,1,0.9992775,1
EyePACS-Glaucoma-867,EyePACS-Glaucoma,1,0.9999483,1
BEH-87,BEH,1,0.44540977,0
OIA-ODIR-TEST-OFFLINE-438,OIA-ODIR-TEST-OFFLINE,0,0.006346611,0
EyePACS-Glaucoma-3221,EyePACS-Glaucoma,1,0.9999824,1
OIA-ODIR-TRAIN-2039,OIA-ODIR-TRAIN,0,0.0020522538,0
EyePACS-Glaucoma-256,EyePACS-Glaucoma,1,0.9918251,1
EyePACS-Glaucoma-1941,EyePACS-Glaucoma,1,0.9987712,1
OIA-ODIR-TRAIN-2471,OIA-ODIR-TRAIN,0,0.045341015,0
OIA-ODIR-TEST-ONLINE-32,OIA-ODIR-TEST-ONLINE,0,0.00012667791,0
EyePACS-Glaucoma-2671,EyePACS-Glaucoma,1,0.99866045,1
REFUGE1-train-124,REFUGE1-train,0,0.014854369,0
sjchoi86-HRF-266,sjchoi86-HRF,0,0.02992497,0
EyePACS-Glaucoma-1052,EyePACS-Glaucoma,1,0.9999848,1
OIA-ODIR-TRAIN-1953,OIA-ODIR-TRAIN,0,0.0004049248,0
OIA-ODIR-TRAIN-2188,OIA-ODIR-TRAIN,0,0.0029331476,0
ORIGA-251,ORIGA,0,0.039291725,0
EyePACS-Glaucoma-3108,EyePACS-Glaucoma,1,0.9999937,1
ORIGA-261,ORIGA,0,0.033283778,0
EyePACS-Glaucoma-678,EyePACS-Glaucoma,1,0.9783407,1
EyePACS-Glaucoma-1515,EyePACS-Glaucoma,1,0.99996746,1
EyePACS-Glaucoma-1326,EyePACS-Glaucoma,1,0.9999203,1
EyePACS-Glaucoma-2989,EyePACS-Glaucoma,1,0.9999759,1
EyePACS-Glaucoma-2740,EyePACS-Glaucoma,1,0.9947475,1
OIA-ODIR-TRAIN-700,OIA-ODIR-TRAIN,1,0.049198095,0
OIA-ODIR-TEST-ONLINE-813,OIA-ODIR-TEST-ONLINE,0,0.0010970151,0
EyePACS-Glaucoma-2779,EyePACS-Glaucoma,1,0.9930924,1
G1020-470,G1020,0,0.460844,0
OIA-ODIR-TRAIN-758,OIA-ODIR-TRAIN,0,0.06445579,0
G1020-732,G1020,0,0.3855067,0
OIA-ODIR-TRAIN-1390,OIA-ODIR-TRAIN,0,0.01253633,0
EyePACS-Glaucoma-2413,EyePACS-Glaucoma,1,0.9987639,1
OIA-ODIR-TRAIN-1900,OIA-ODIR-TRAIN,0,0.007746203,0
OIA-ODIR-TRAIN-942,OIA-ODIR-TRAIN,0,0.0063364757,0
EyePACS-Glaucoma-2268,EyePACS-Glaucoma,1,0.9840927,1
EyePACS-Glaucoma-2199,EyePACS-Glaucoma,1,0.99998987,1
EyePACS-Glaucoma-1111,EyePACS-Glaucoma,1,0.99353975,1
EyePACS-Glaucoma-1293,EyePACS-Glaucoma,1,0.98236346,1
OIA-ODIR-TRAIN-2575,OIA-ODIR-TRAIN,0,0.1454451,0
EyePACS-Glaucoma-1354,EyePACS-Glaucoma,1,0.99894565,1
OIA-ODIR-TRAIN-2711,OIA-ODIR-TRAIN,0,0.003248008,0
EyePACS-Glaucoma-2699,EyePACS-Glaucoma,1,0.99999994,1
EyePACS-Glaucoma-2467,EyePACS-Glaucoma,1,0.99984574,1
EyePACS-Glaucoma-710,EyePACS-Glaucoma,1,0.9998268,1
FIVES-96,FIVES,1,0.82943845,1
EyePACS-Glaucoma-2126,EyePACS-Glaucoma,1,0.999623,1
OIA-ODIR-TEST-OFFLINE-197,OIA-ODIR-TEST-OFFLINE,0,0.0023508917,0
DRISHTI-GS1-test-28,DRISHTI-GS1-test,1,0.07214391,0
EyePACS-Glaucoma-363,EyePACS-Glaucoma,1,0.9999509,1
EyePACS-Glaucoma-1130,EyePACS-Glaucoma,1,0.99991745,1
sjchoi86-HRF-1,sjchoi86-HRF,0,0.796644,1
OIA-ODIR-TRAIN-66,OIA-ODIR-TRAIN,0,0.02335468,0
OIA-ODIR-TRAIN-3102,OIA-ODIR-TRAIN,0,0.0037182902,0
EyePACS-Glaucoma-1336,EyePACS-Glaucoma,1,0.9999388,1
BEH-413,BEH,0,0.18191922,0
OIA-ODIR-TRAIN-1206,OIA-ODIR-TRAIN,0,0.016263058,0
ORIGA-435,ORIGA,0,0.12555303,0
OIA-ODIR-TRAIN-1167,OIA-ODIR-TRAIN,0,0.0003594326,0
BEH-442,BEH,0,0.21387449,0
LES-AV-16,LES-AV,0,0.9896698,1
OIA-ODIR-TRAIN-3031,OIA-ODIR-TRAIN,0,0.00029971593,0
DRISHTI-GS1-train-43,DRISHTI-GS1-train,1,0.9911138,1
OIA-ODIR-TRAIN-1395,OIA-ODIR-TRAIN,0,0.003049242,0
EyePACS-Glaucoma-1848,EyePACS-Glaucoma,1,0.99475384,1
EyePACS-Glaucoma-708,EyePACS-Glaucoma,1,0.99848247,1
EyePACS-Glaucoma-572,EyePACS-Glaucoma,1,0.99756277,1
ORIGA-134,ORIGA,0,0.30665392,0
OIA-ODIR-TRAIN-2152,OIA-ODIR-TRAIN,0,9.3297946e-05,0
OIA-ODIR-TRAIN-712,OIA-ODIR-TRAIN,1,0.96103334,1
EyePACS-Glaucoma-2343,EyePACS-Glaucoma,1,0.9998104,1
EyePACS-Glaucoma-2029,EyePACS-Glaucoma,1,0.99801755,1
FIVES-391,FIVES,0,0.00027538362,0
OIA-ODIR-TRAIN-1875,OIA-ODIR-TRAIN,0,0.12363197,0
EyePACS-Glaucoma-1762,EyePACS-Glaucoma,1,0.9842527,1
OIA-ODIR-TRAIN-2376,OIA-ODIR-TRAIN,0,0.000964483,0
EyePACS-Glaucoma-2749,EyePACS-Glaucoma,1,0.9998914,1
OIA-ODIR-TRAIN-2013,OIA-ODIR-TRAIN,0,0.060694646,0
G1020-615,G1020,1,0.20048097,0
G1020-867,G1020,1,0.27850774,0
OIA-ODIR-TRAIN-1977,OIA-ODIR-TRAIN,0,0.00083329825,0
REFUGE1-train-98,REFUGE1-train,0,0.0037769666,0
OIA-ODIR-TEST-ONLINE-733,OIA-ODIR-TEST-ONLINE,0,0.0012545598,0
G1020-377,G1020,0,0.49883598,0
EyePACS-Glaucoma-2313,EyePACS-Glaucoma,1,0.9999959,1
sjchoi86-HRF-179,sjchoi86-HRF,0,0.00055744755,0
OIA-ODIR-TRAIN-1825,OIA-ODIR-TRAIN,0,0.0023800873,0
OIA-ODIR-TRAIN-803,OIA-ODIR-TRAIN,0,0.0014974575,0
OIA-ODIR-TRAIN-2799,OIA-ODIR-TRAIN,0,0.0005181794,0
sjchoi86-HRF-227,sjchoi86-HRF,0,0.0022784749,0
EyePACS-Glaucoma-403,EyePACS-Glaucoma,1,0.9989929,1
EyePACS-Glaucoma-494,EyePACS-Glaucoma,1,0.9998524,1
ORIGA-154,ORIGA,0,0.21648493,0
OIA-ODIR-TRAIN-1557,OIA-ODIR-TRAIN,0,0.0026885504,0
EyePACS-Glaucoma-910,EyePACS-Glaucoma,1,0.99993575,1
BEH-377,BEH,0,0.050831288,0
REFUGE1-val-250,REFUGE1-val,0,0.0001000183,0
OIA-ODIR-TRAIN-1814,OIA-ODIR-TRAIN,0,0.010370775,0
OIA-ODIR-TRAIN-3002,OIA-ODIR-TRAIN,0,0.023020122,0
OIA-ODIR-TEST-ONLINE-361,OIA-ODIR-TEST-ONLINE,0,0.0034628522,0
EyePACS-Glaucoma-498,EyePACS-Glaucoma,1,0.99970067,1
OIA-ODIR-TRAIN-1720,OIA-ODIR-TRAIN,0,0.15376079,0
OIA-ODIR-TRAIN-1385,OIA-ODIR-TRAIN,0,0.000459673,0
OIA-ODIR-TEST-ONLINE-120,OIA-ODIR-TEST-ONLINE,0,0.009446183,0
EyePACS-Glaucoma-1854,EyePACS-Glaucoma,1,0.9998183,1
CRFO-v4-2,CRFO-v4,1,0.96903074,1
OIA-ODIR-TRAIN-1622,OIA-ODIR-TRAIN,0,0.0006644428,0
ORIGA-122,ORIGA,0,0.100692704,0
sjchoi86-HRF-388,sjchoi86-HRF,1,0.99242115,1
OIA-ODIR-TEST-OFFLINE-42,OIA-ODIR-TEST-OFFLINE,0,0.6290261,0
OIA-ODIR-TRAIN-760,OIA-ODIR-TRAIN,0,0.000313219,0
OIA-ODIR-TEST-OFFLINE-29,OIA-ODIR-TEST-OFFLINE,0,0.38985616,0
EyePACS-Glaucoma-2984,EyePACS-Glaucoma,1,0.999714,1
sjchoi86-HRF-31,sjchoi86-HRF,0,0.99557287,1
FIVES-46,FIVES,1,0.83819854,1
OIA-ODIR-TRAIN-2754,OIA-ODIR-TRAIN,0,0.00010537319,0
FIVES-111,FIVES,1,0.77487993,1
OIA-ODIR-TRAIN-1067,OIA-ODIR-TRAIN,0,0.00025145544,0
OIA-ODIR-TRAIN-1051,OIA-ODIR-TRAIN,0,0.90635693,1
FIVES-251,FIVES,0,0.042025536,0
OIA-ODIR-TEST-OFFLINE-285,OIA-ODIR-TEST-OFFLINE,0,0.00084238587,0
OIA-ODIR-TRAIN-3005,OIA-ODIR-TRAIN,0,0.00018860883,0
EyePACS-Glaucoma-1618,EyePACS-Glaucoma,1,0.99969786,1
OIA-ODIR-TRAIN-2243,OIA-ODIR-TRAIN,0,0.8310758,1
EyePACS-Glaucoma-1384,EyePACS-Glaucoma,1,0.73799896,1
EyePACS-Glaucoma-1925,EyePACS-Glaucoma,1,0.75330055,1
G1020-935,G1020,0,0.022214465,0
FIVES-273,FIVES,0,0.124810934,0
OIA-ODIR-TRAIN-1606,OIA-ODIR-TRAIN,0,0.005839213,0
G1020-307,G1020,1,0.59874773,0
OIA-ODIR-TEST-ONLINE-439,OIA-ODIR-TEST-ONLINE,0,0.0050397236,0
EyePACS-Glaucoma-3203,EyePACS-Glaucoma,1,0.98642945,1
BEH-12,BEH,1,0.9447756,1
PAPILA-57,PAPILA,1,0.3307624,0
sjchoi86-HRF-39,sjchoi86-HRF,0,0.0020902967,0
EyePACS-Glaucoma-546,EyePACS-Glaucoma,1,0.9999936,1
sjchoi86-HRF-217,sjchoi86-HRF,0,0.018894395,0
OIA-ODIR-TRAIN-2255,OIA-ODIR-TRAIN,0,0.008196801,0
OIA-ODIR-TRAIN-2807,OIA-ODIR-TRAIN,0,0.0005314614,0
EyePACS-Glaucoma-975,EyePACS-Glaucoma,1,0.9138982,1
EyePACS-Glaucoma-3199,EyePACS-Glaucoma,1,0.9998598,1
BEH-260,BEH,0,0.01876552,0
BEH-338,BEH,0,0.09931539,0
sjchoi86-HRF-318,sjchoi86-HRF,1,0.99865556,1
OIA-ODIR-TRAIN-429,OIA-ODIR-TRAIN,0,0.0010031259,0
OIA-ODIR-TEST-ONLINE-326,OIA-ODIR-TEST-ONLINE,0,0.0009244286,0
OIA-ODIR-TRAIN-3104,OIA-ODIR-TRAIN,0,0.095535025,0
G1020-171,G1020,0,0.40747792,0
EyePACS-Glaucoma-2412,EyePACS-Glaucoma,1,0.9996846,1
EyePACS-Glaucoma-1374,EyePACS-Glaucoma,1,0.99999803,1
EyePACS-Glaucoma-707,EyePACS-Glaucoma,1,0.9965911,1
LES-AV-12,LES-AV,0,0.97315735,1
OIA-ODIR-TRAIN-471,OIA-ODIR-TRAIN,0,0.0033119717,0
EyePACS-Glaucoma-1637,EyePACS-Glaucoma,1,0.99978405,1
G1020-978,G1020,1,0.5942158,0
OIA-ODIR-TEST-ONLINE-604,OIA-ODIR-TEST-ONLINE,0,0.0048270924,0
PAPILA-366,PAPILA,0,0.08122124,0
EyePACS-Glaucoma-2475,EyePACS-Glaucoma,1,0.99978983,1
OIA-ODIR-TRAIN-2673,OIA-ODIR-TRAIN,0,0.0030599488,0
EyePACS-Glaucoma-1048,EyePACS-Glaucoma,1,0.9999287,1
ORIGA-19,ORIGA,0,0.0046495195,0
OIA-ODIR-TRAIN-1288,OIA-ODIR-TRAIN,0,0.007110026,0
EyePACS-Glaucoma-1081,EyePACS-Glaucoma,1,0.99941635,1
OIA-ODIR-TRAIN-607,OIA-ODIR-TRAIN,1,0.67810184,1
sjchoi86-HRF-187,sjchoi86-HRF,0,0.0012183242,0
OIA-ODIR-TRAIN-1042,OIA-ODIR-TRAIN,0,0.00021451872,0
ORIGA-554,ORIGA,0,0.008837517,0
REFUGE1-train-42,REFUGE1-train,0,0.00035214255,0
EyePACS-Glaucoma-2679,EyePACS-Glaucoma,1,0.9998704,1
FIVES-133,FIVES,1,0.7059104,1
REFUGE1-train-88,REFUGE1-train,0,0.0026727915,0
sjchoi86-HRF-19,sjchoi86-HRF,0,0.29836124,0
EyePACS-Glaucoma-537,EyePACS-Glaucoma,1,0.9978423,1
OIA-ODIR-TRAIN-1981,OIA-ODIR-TRAIN,0,0.010674712,0
OIA-ODIR-TEST-OFFLINE-214,OIA-ODIR-TEST-OFFLINE,0,0.0005415899,0
OIA-ODIR-TEST-ONLINE-716,OIA-ODIR-TEST-ONLINE,0,0.0033370638,0
REFUGE1-val-155,REFUGE1-val,0,0.0082357535,0
OIA-ODIR-TRAIN-983,OIA-ODIR-TRAIN,0,0.009063478,0
OIA-ODIR-TRAIN-1210,OIA-ODIR-TRAIN,0,0.00052666373,0
EyePACS-Glaucoma-2745,EyePACS-Glaucoma,1,0.99700534,1
G1020-91,G1020,0,0.4118091,0
G1020-40,G1020,1,0.7349243,1
EyePACS-Glaucoma-271,EyePACS-Glaucoma,1,0.9992647,1
JSIEC-1000-28,JSIEC-1000,0,0.0006624488,0
EyePACS-Glaucoma-1471,EyePACS-Glaucoma,1,0.83970267,1
EyePACS-Glaucoma-2578,EyePACS-Glaucoma,1,0.99454767,1
EyePACS-Glaucoma-2928,EyePACS-Glaucoma,1,0.9999993,1
OIA-ODIR-TRAIN-2874,OIA-ODIR-TRAIN,0,0.69046855,1
EyePACS-Glaucoma-2849,EyePACS-Glaucoma,1,0.9999179,1
BEH-112,BEH,1,0.31589448,0
ORIGA-217,ORIGA,0,0.05803726,0
EyePACS-Glaucoma-1292,EyePACS-Glaucoma,1,0.9999864,1
ORIGA-318,ORIGA,0,0.020379275,0
G1020-773,G1020,1,0.5154705,0
EyePACS-Glaucoma-1203,EyePACS-Glaucoma,1,0.18224546,0
sjchoi86-HRF-129,sjchoi86-HRF,0,0.006455686,0
EyePACS-Glaucoma-2244,EyePACS-Glaucoma,1,0.9989721,1
EyePACS-Glaucoma-120,EyePACS-Glaucoma,1,0.99999064,1
sjchoi86-HRF-5,sjchoi86-HRF,0,0.0038009612,0
EyePACS-Glaucoma-613,EyePACS-Glaucoma,1,0.9999567,1
EyePACS-Glaucoma-1122,EyePACS-Glaucoma,1,0.999912,1
G1020-562,G1020,1,0.10843854,0
OIA-ODIR-TRAIN-957,OIA-ODIR-TRAIN,0,0.056112956,0
OIA-ODIR-TEST-ONLINE-699,OIA-ODIR-TEST-ONLINE,0,0.103846565,0
OIA-ODIR-TRAIN-2457,OIA-ODIR-TRAIN,0,3.34401e-06,0
DRISHTI-GS1-test-46,DRISHTI-GS1-test,0,0.008887205,0
EyePACS-Glaucoma-2148,EyePACS-Glaucoma,1,0.99997497,1
OIA-ODIR-TEST-ONLINE-563,OIA-ODIR-TEST-ONLINE,0,0.005490169,0
G1020-118,G1020,0,0.6876377,1
OIA-ODIR-TRAIN-353,OIA-ODIR-TRAIN,0,0.00025628076,0
OIA-ODIR-TRAIN-92,OIA-ODIR-TRAIN,0,0.0012357045,0
REFUGE1-val-346,REFUGE1-val,0,0.0060676606,0
BEH-140,BEH,1,0.9505663,1
FIVES-65,FIVES,1,0.6901698,1
OIA-ODIR-TEST-ONLINE-196,OIA-ODIR-TEST-ONLINE,0,0.0009061908,0
OIA-ODIR-TRAIN-3247,OIA-ODIR-TRAIN,0,0.0043211645,0
PAPILA-414,PAPILA,0,0.107435465,0
EyePACS-Glaucoma-495,EyePACS-Glaucoma,1,0.99997205,1
OIA-ODIR-TRAIN-1369,OIA-ODIR-TRAIN,0,0.0017033324,0
ORIGA-432,ORIGA,1,0.9348392,1
EyePACS-Glaucoma-1760,EyePACS-Glaucoma,1,0.9999797,1
EyePACS-Glaucoma-398,EyePACS-Glaucoma,1,0.99690545,1
OIA-ODIR-TEST-ONLINE-269,OIA-ODIR-TEST-ONLINE,0,0.006614898,0
OIA-ODIR-TRAIN-1341,OIA-ODIR-TRAIN,0,0.00031713303,0
EyePACS-Glaucoma-158,EyePACS-Glaucoma,1,0.99961567,1
sjchoi86-HRF-351,sjchoi86-HRF,1,0.9975349,1
sjchoi86-HRF-244,sjchoi86-HRF,0,0.00019472453,0
OIA-ODIR-TRAIN-2441,OIA-ODIR-TRAIN,0,0.015038686,0
ORIGA-320,ORIGA,0,0.014855994,0
OIA-ODIR-TEST-ONLINE-456,OIA-ODIR-TEST-ONLINE,0,0.028877348,0
OIA-ODIR-TEST-OFFLINE-385,OIA-ODIR-TEST-OFFLINE,0,0.00045769074,0
OIA-ODIR-TRAIN-655,OIA-ODIR-TRAIN,0,0.0011716117,0
G1020-617,G1020,1,0.39620394,0
REFUGE1-val-349,REFUGE1-val,0,0.0010766943,0
EyePACS-Glaucoma-2373,EyePACS-Glaucoma,1,0.99917626,1
OIA-ODIR-TEST-ONLINE-599,OIA-ODIR-TEST-ONLINE,0,0.10211606,0
OIA-ODIR-TRAIN-2146,OIA-ODIR-TRAIN,0,0.034589864,0
G1020-780,G1020,0,0.28119537,0
OIA-ODIR-TEST-ONLINE-461,OIA-ODIR-TEST-ONLINE,0,0.1949212,0
OIA-ODIR-TRAIN-338,OIA-ODIR-TRAIN,0,0.0015861578,0
G1020-805,G1020,1,0.27703005,0
G1020-1006,G1020,1,0.58256865,0
OIA-ODIR-TEST-ONLINE-163,OIA-ODIR-TEST-ONLINE,1,0.8870938,1
EyePACS-Glaucoma-2983,EyePACS-Glaucoma,1,0.99887264,1
OIA-ODIR-TRAIN-2378,OIA-ODIR-TRAIN,0,0.00012869856,0
OIA-ODIR-TRAIN-3110,OIA-ODIR-TRAIN,0,0.002480545,0
REFUGE1-train-103,REFUGE1-train,0,0.0053339284,0
OIA-ODIR-TEST-ONLINE-17,OIA-ODIR-TEST-ONLINE,0,0.014010517,0
DRISHTI-GS1-train-34,DRISHTI-GS1-train,1,0.9921696,1
EyePACS-Glaucoma-887,EyePACS-Glaucoma,1,0.99873674,1
OIA-ODIR-TRAIN-900,OIA-ODIR-TRAIN,0,0.0037608566,0
G1020-227,G1020,0,0.395443,0
EyePACS-Glaucoma-2805,EyePACS-Glaucoma,1,0.9999935,1
REFUGE1-val-232,REFUGE1-val,0,0.00096529984,0
REFUGE1-val-208,REFUGE1-val,1,0.99936795,1
ORIGA-50,ORIGA,1,0.614785,0
OIA-ODIR-TRAIN-637,OIA-ODIR-TRAIN,1,0.68156826,1
OIA-ODIR-TEST-ONLINE-443,OIA-ODIR-TEST-ONLINE,0,6.782818e-05,0
OIA-ODIR-TEST-OFFLINE-312,OIA-ODIR-TEST-OFFLINE,0,0.235436,0
OIA-ODIR-TRAIN-22,OIA-ODIR-TRAIN,0,6.984845e-05,0
FIVES-220,FIVES,0,0.37020838,0
EyePACS-Glaucoma-291,EyePACS-Glaucoma,1,0.9998909,1
G1020-321,G1020,0,0.93348855,1
G1020-852,G1020,0,0.42446256,0
EyePACS-Glaucoma-1718,EyePACS-Glaucoma,1,0.9993979,1
OIA-ODIR-TRAIN-500,OIA-ODIR-TRAIN,1,0.8737085,1
PAPILA-343,PAPILA,0,0.0066699837,0
G1020-900,G1020,0,0.51563305,0
OIA-ODIR-TEST-OFFLINE-401,OIA-ODIR-TEST-OFFLINE,0,0.877678,1
G1020-778,G1020,0,0.040725145,0
ORIGA-415,ORIGA,0,0.016390685,0
REFUGE1-train-181,REFUGE1-train,0,0.005125756,0
OIA-ODIR-TRAIN-1308,OIA-ODIR-TRAIN,0,0.0005935107,0
EyePACS-Glaucoma-1552,EyePACS-Glaucoma,1,0.99947405,1
G1020-29,G1020,0,0.54854095,0
OIA-ODIR-TRAIN-124,OIA-ODIR-TRAIN,0,0.34927663,0
LES-AV-10,LES-AV,1,0.9100454,1
ORIGA-283,ORIGA,1,0.26263458,0
EyePACS-Glaucoma-2856,EyePACS-Glaucoma,1,0.99952924,1
ORIGA-169,ORIGA,0,0.5716372,0
FIVES-317,FIVES,0,0.7061877,1
OIA-ODIR-TRAIN-1781,OIA-ODIR-TRAIN,0,0.75266767,1
OIA-ODIR-TEST-ONLINE-556,OIA-ODIR-TEST-ONLINE,0,0.0812301,0
EyePACS-Glaucoma-1699,EyePACS-Glaucoma,1,0.9997464,1
G1020-807,G1020,0,0.5317422,0
OIA-ODIR-TEST-OFFLINE-477,OIA-ODIR-TEST-OFFLINE,0,7.410022e-05,0
